B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,2,1,4,2,2,4,4,2,1,2,8,8,6,9,6,13,14,8,12,11,20,21,27,21,14,36,19,31,13,16,21,28,9,22,32,27,30,29,41,18,29,20,29,36,22,29,34,29,34,34,25,28,42,25,29,23,28,28,18,31,24,30,20,17,21,15,20,19,14,24,24,18,20,27,17,36,25,33,22,22,35,45,29,38,35,22,35,33,28,22,29,49,32,39,32,35,45,66,37,35,41,60,50,43,37,48,41,44,38,60,30,38,39,32,33,31,28,20,23,19,16,19,11,17,13,6,7,3,2,6,6,3,7,1,5,3,2,1,5,5,6,10,5,7,9,6,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
R,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,2,1,4,4,7,3,0,1,2,4,3,1,2,5,5,7,4,3,9,6,12,11,8,8,10,12,10,13,17,16,20,13,11,15,20,20,17,20,25,19,25,41,32,24,31,40,25,19,26,24,22,29,19,32,17,12,25,21,16,19,22,23,31,18,21,27,33,28,41,25,22,30,37,25,31,34,23,35,36,27,31,38,35,31,27,21,33,42,28,31,35,30,38,44,52,29,33,47,39,34,44,24,50,39,45,43,41,36,29,39,32,38,23,30,29,23,18,27,29,25,16,32,23,19,14,13,21,17,13,21,11,12,11,16,11,18,12,15,15,17,9,7,8,19,13,12,5,5,11,12,1,11,3,7,5,5,7,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,3,4,7,5,12,5,6,10,8,7,14,13,12,15,11,14,21,16,18,22,9,13,22,25,17,33,24,33,31,40,31,38,36,40,43,39,38,27,18,30,17,24,17,27,29,17,21,33,26,31,34,27,25,18,17,31,19,25,22,21,30,19,34,34,39,32,37,46,47,48,38,44,50,58,29,39,36,45,41,34,42,36,18,49,45,41,59,42,54,72,72,65,70,46,41,36,28,25,19,21,18,21,16,14,20,9,11,2,2,3,2,3,3,7,4,8,5,2,8,8,4,7,3,8,9,14,22,28,22,13,13,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,1,4,2,5,2,4,11,17,11,16,21,7,18,19,25,19,25,20,19,29,21,24,30,23,26,21,17,17,28,22,18,12,31,29,37,24,22,21,35,38,30,36,31,30,32,24,32,32,29,28,19,16,19,24,11,31,26,17,10,16,18,12,18,25,21,26,24,29,34,49,38,34,37,45,43,39,43,38,35,48,40,41,42,52,50,63,50,50,46,49,50,42,55,34,35,52,36,39,24,31,31,31,25,31,18,25,21,12,12,8,8,11,5,6,6,10,6,10,7,12,5,9,11,7,8,5,6,8,9,18,17,19,10,13,11,2,13,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
R,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,3,2,3,2,1,2,6,4,4,6,6,3,8,5,9,7,12,11,15,16,20,18,6,11,13,17,15,16,24,22,27,33,25,24,25,33,33,39,27,22,24,26,26,25,31,25,24,25,22,38,36,27,27,21,24,21,31,28,17,26,38,18,26,25,24,16,26,21,21,28,25,28,18,21,24,24,33,30,16,17,24,24,18,25,23,17,27,25,42,43,34,27,36,46,44,27,33,41,34,29,31,18,47,43,33,32,37,32,28,40,47,22,36,25,27,27,39,24,30,33,19,24,21,14,18,12,17,21,19,16,25,20,20,17,16,27,10,17,13,15,11,5,6,6,10,1,9,6,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,1,6,2,6,4,7,6,8,7,6,11,15,6,10,18,19,24,20,21,18,24,26,26,23,27,24,27,28,37,36,34,32,37,39,33,30,43,51,37,32,26,28,23,28,30,27,34,18,15,36,26,33,22,24,21,29,24,18,16,29,34,38,32,34,36,27,20,41,36,35,27,38,35,42,45,33,38,36,24,30,37,31,28,36,38,36,46,48,58,58,63,55,54,39,65,26,39,20,35,33,24,26,22,24,18,27,20,18,16,19,11,8,6,6,1,4,10,5,5,0,7,3,1,4,7,7,5,14,5,10,16,13,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,1,2,2,3,3,8,6,9,9,8,11,10,13,23,18,27,27,31,33,33,34,20,24,26,29,27,17,21,25,28,34,29,42,26,32,33,34,35,38,32,28,27,30,22,32,35,30,23,26,18,23,23,19,23,19,23,14,24,12,21,20,14,14,16,24,16,15,20,20,28,26,36,35,31,52,64,37,47,38,48,38,39,33,33,35,28,42,53,48,53,44,52,48,33,40,43,27,40,33,31,31,30,26,29,21,35,33,25,42,26,26,13,15,14,10,8,6,22,4,4,5,11,3,6,8,9,12,14,9,11,9,14,7,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
R,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,7,3,4,3,1,10,6,6,5,4,5,7,7,10,5,6,10,14,5,6,8,7,14,7,18,22,15,19,12,28,27,24,14,25,20,11,14,8,18,9,20,16,10,16,12,10,14,9,7,8,10,12,9,9,10,9,1,13,14,7,5,8,13,14,7,6,8,13,9,17,14,7,6,13,9,9,17,9,16,8,10,22,12,7,11,9,19,26,18,21,25,38,25,33,27,26,31,30,28,21,20,23,19,26,27,22,25,21,39,29,27,18,43,20,24,18,17,16,18,20,21,17,17,21,21,15,15,15,30,25,20,28,15,29,26,27,45,43,34,55,45,50,54,39,45,40,27,27,23,31,15,32,30,20,11,19,13,10,12,7,12,4,7,3,7,4,6,7,6,4,5,10,2,7,6,3,3,11,7,6,3,2,4,11,5,8,7,25,18,22,17,29,18,20,18,13,18,8,11,8,8,11,4,4,5,3,7
G,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,4,7,4,8,4,6,7,5,18,13,17,26,15,21,19,10,20,24,18,24,26,18,12,25,19,17,14,21,16,12,20,15,18,16,10,17,8,10,11,8,14,12,9,8,9,10,14,10,7,8,11,10,11,7,4,2,8,14,14,15,19,14,19,22,24,22,24,30,28,20,24,27,27,31,26,33,31,26,36,40,35,32,30,44,29,28,33,28,24,19,16,31,31,20,22,21,34,26,30,19,27,18,24,40,32,26,31,39,31,44,35,37,44,38,29,26,30,19,22,17,21,26,21,18,16,23,21,29,28,35,25,23,37,14,44,23,36,19,8,18,13,16,10,9,8,12,9,8,5,11,5,5,11,6,7,4,3,6,2,3,2,4,2,4,2,6,4,4,3,3,2,4,2,2,2,9,3,5,3,4,3,4,3,5,2,2,3,4,5,4,4,0,7,5,6,6,9,10,10,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,2,1,7,2,6,9,10,9,11,19,20,21,16,19,24,16,20,17,22,21,16,16,8,12,18,16,14,19,17,20,20,15,21,12,21,16,8,12,13,18,9,15,7,10,13,12,12,13,13,12,14,9,10,8,9,11,17,10,15,11,16,9,17,17,23,19,35,27,37,26,43,44,52,57,38,40,34,41,29,29,40,28,22,20,23,19,25,29,23,28,19,37,34,23,23,36,30,22,29,47,34,33,42,34,39,47,32,24,43,47,20,45,52,36,30,30,22,38,26,27,44,45,29,36,41,32,20,29,34,20,18,11,12,7,17,6,2,6,3,3,3,5,5,4,6,6,4,11,14,8,13,8,7,15,6,4,7,7,7,9,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
R,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,1,3,3,3,4,4,2,4,3,2,5,6,6,4,3,4,6,5,4,5,7,7,11,2,9,11,13,25,12,18,10,16,20,27,25,29,17,11,24,19,19,17,28,35,30,33,31,28,32,27,38,29,31,20,45,24,25,26,23,29,28,24,26,15,24,20,21,22,18,12,25,20,24,24,27,24,20,38,24,28,38,40,27,26,23,19,16,33,21,36,27,37,28,23,26,30,25,32,38,28,22,36,37,31,47,49,46,46,34,35,41,39,31,31,34,37,33,15,18,24,18,21,13,37,29,27,19,15,20,21,21,26,23,15,12,22,32,34,24,20,22,16,12,8,15,9,7,19,14,6,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,3,1,5,5,5,6,8,8,10,7,9,7,11,17,21,19,25,14,15,19,15,25,16,24,31,24,15,37,22,24,29,39,34,34,37,36,29,24,31,29,24,28,19,39,24,21,27,24,31,26,30,16,26,26,27,31,25,36,19,25,26,19,33,17,26,19,29,20,25,19,46,34,36,38,36,33,46,32,45,34,30,30,30,23,33,36,52,33,46,53,53,51,65,58,55,78,70,56,28,34,26,18,22,30,23,23,18,18,20,20,24,16,19,17,15,15,6,8,7,3,3,5,1,6,2,1,2,4,8,3,6,2,5,10,10,26,6,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,1,1,1,2,1,0,2,1,1,9,4,9,3,10,14,12,11,10,26,17,29,34,21,33,22,21,22,25,28,32,22,38,19,28,46,34,35,23,36,20,34,28,26,27,31,39,25,30,27,25,34,26,35,21,33,31,26,24,15,16,21,22,19,10,16,16,23,15,22,16,14,22,20,31,18,37,29,21,42,42,45,30,52,40,42,29,36,35,48,52,45,53,44,50,30,35,50,47,57,40,52,32,37,30,36,25,21,34,33,33,31,30,27,30,24,16,24,13,13,13,13,7,7,6,7,10,3,5,3,7,4,2,4,20,15,13,8,5,1,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
R,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,2,1,1,6,1,4,2,2,1,3,5,0,3,7,1,3,4,4,7,8,8,6,4,17,14,5,8,8,13,15,19,18,12,17,18,23,20,16,24,22,17,16,20,23,29,27,35,23,33,20,26,36,26,25,22,18,15,20,13,24,18,21,22,26,22,21,18,19,19,16,22,16,21,30,22,26,28,25,19,23,24,25,31,27,28,39,37,39,29,33,24,21,37,29,33,51,43,43,43,41,49,66,57,66,67,38,35,32,46,46,42,39,24,28,23,38,37,31,28,24,29,23,15,13,21,13,19,20,14,19,26,13,13,26,23,24,10,12,12,16,8,8,15,8,15,8,11,8,7,18,2,15,10,10,5,6,4,1,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,3,4,4,3,2,8,3,2,10,6,14,11,7,9,8,17,7,18,14,19,17,21,34,23,16,17,16,14,19,22,21,24,23,34,25,33,29,45,31,26,28,30,16,24,25,17,27,21,22,27,24,28,25,26,26,24,34,23,18,20,19,17,24,14,17,18,27,40,39,41,35,39,47,34,34,45,31,38,35,36,61,48,49,29,40,29,53,56,46,36,57,63,53,70,63,80,77,47,57,43,31,23,22,12,20,22,17,16,14,13,10,9,10,9,4,9,3,6,6,9,4,4,5,3,3,7,3,6,17,13,6,6,6,10,14,9,23,11,22,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,2,3,4,2,3,1,2,5,6,13,14,15,17,29,31,25,24,15,23,23,19,16,21,26,27,26,26,22,22,23,32,31,36,37,36,29,39,33,40,33,35,24,13,25,26,27,25,22,27,17,12,14,16,13,14,18,10,17,17,18,16,19,25,16,36,24,46,37,38,41,55,51,46,67,53,71,59,50,45,35,52,41,36,45,46,58,49,42,39,50,47,36,24,32,27,25,31,38,27,28,43,36,23,13,17,24,15,24,11,9,4,6,4,6,6,6,5,8,5,7,7,12,20,8,17,11,6,8,6,19,20,6,13,8,8,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317
